# generated from hanzi_chaizi simplified data; see THIRD_PARTY_NOTICES.md
yueqing	腈	jing	月+青	30
rouye	腋	ye	肉+夜	51
yueye	腋	ye	月+夜	51
rounian	腍	ren	肉+念	3
yuenian	腍	ren	月+念	3
eeyourou	肾	shen	丨+丨+又+肉	1252
eeyouyue	肾	shen	丨+丨+又+月	1252
furou	腐	fu	府+肉	466
guangfurou	腐	fu	广+付+肉	466
roufu	腑	fu	肉+府	72
yuefu	腑	fu	月+府	72
rouju	腒	ju	肉+居	0
yueju	腒	ju	月+居	0
roufei	腓	fei	肉+非	46
yuefei	腓	fei	月+非	46
roukong	腔	qiang	肉+空	812
yuekong	腔	qiang	月+空	812
rouwan	腕	wan	肉+宛	378
yuewan	腕	wan	月+宛	378
roudong	胨	dong	肉+东	4
yuedong	胨	dong	月+东	4
rouzong	腙	zong	肉+宗	19
yuezong	腙	zong	月+宗	19
rouding	腚	ding	肉+定	111
yueding	腚	ding	月+定	111
rouwu	腛	wo	肉+屋	1
yuewu	腛	wo	月+屋	1
roumou	腜	mei	肉+某	0
yuemou	腜	mei	月+某	0
routuan	腞	zhuan	肉+彖	0
yuetuan	腞	zhuan	月+彖	0
roushi	腟	chi	肉+室	0
yueshi	腟	chi	月+室	0
rouzou	腠	cou	肉+奏	27
yuezou	腠	cou	月+奏	27
rouguo	脶	luo	肉+呙	4
yueguo	脶	luo	月+呙	4
rouyu	腢	ou	肉+禺	0
yueyu	腢	ou	月+禺	0
rouyin	腤	an	肉+音	1
yueyin	腤	an	月+音	1
rouxing	腥	xing	肉+星	240
yuexing	腥	xing	月+星	240
roushu	腧	shu	肉+俞	6
yueshu	腧	shu	月+俞	6
rounan	腩	nan	肉+南	44
yuenan	腩	nan	月+南	44
rouzhong	肿	zhong	肉+中	859
yuezhong	肿	zhong	月+中	859
roue	腭	e	肉+咢	44
yuee	腭	e	月+咢	44
rousi	腮	sai	肉+思	209
yuesi	腮	sai	月+思	209
roudun	腯	tu	肉+盾	1
yuedun	腯	tu	月+盾	1
rouyao	腰	yao	肉+要	2606
yueyao	腰	yao	月+要	2606
roujian	腱	jian	肉+建	52
yuejian	腱	jian	月+建	52
rouwei	腲	wei	肉+畏	0
yuewei	腲	wei	月+畏	0
rouque	脚	jiao	肉+却	5573
yueque	脚	jiao	月+却	5573
rouyu	腴	yu	肉+臾	46
yueyu	腴	yu	月+臾	46
rouduan	腶	duan	肉+段	1
yueduan	腶	duan	月+段	1
rougongpiepie	肠	chang	肉+弓+丿+丿	900
yuegongpiepie	肠	chang	月+弓+丿+丿	900
roufu	腹	fu	肉+复	870
yuefu	腹	fu	月+复	870
rouquan	腺	xian	肉+泉	283
yuequan	腺	xian	月+泉	283
routui	腿	tui	肉+退	4066
yuetui	腿	tui	月+退	4066
roupang	膀	bang	肉+旁	52
yuepang	膀	bang	月+旁	52
lvrou	膂	lv	旅+肉	4
lvyue	膂	lv	旅+月	4
rousu	膆	su	肉+素	1
yuesu	膆	su	月+素	1
rouzhui	膇	zhui	肉+追	0
yuezhui	膇	zhui	月+追	0
rouli	膈	ge	肉+鬲	66
yueli	膈	ge	月+鬲	66
rouyi	膉	yi	肉+益	1
yueyi	膉	yi	月+益	1
roupo	膊	bo	肉+尃	272
yuepo	膊	bo	月+尃	272
rouji	膌	ji	肉+脊	1
yueji	膌	ji	月+脊	1
rouxinbi	膍	pi	肉+囟+比	1
yuexinbi	膍	pi	月+囟+比	1
gaorou	膏	gao	高+肉	703
gaoyue	膏	gao	高+月	703
roucui	膗	chuai	肉+崔	0
yuecui	膗	chuai	月+崔	0
roupiao	膘	biao	肉+票	110
yuepiao	膘	biao	月+票	110
rouqiang	膙	jiang	肉+強	1
yueqiang	膙	jiang	月+強	1
roufu	肤	fu	肉+夫	282
yuefu	肤	fu	月+夫	282
routang	膛	tang	肉+堂	91
yuetang	膛	tang	月+堂	91
roumo	膜	mo	肉+莫	2247
yuemo	膜	mo	月+莫	2247
rouqi	膝	xi	肉+桼	341
yueqi	膝	xi	月+桼	341
roulv	膟	lu	肉+率	0
yuelv	膟	lu	月+率	0
roujiao	胶	jiao	肉+交	1356
yuejiao	胶	jiao	月+交	1356
rouzhi	膣	zhi	肉+窒	7
yuezhi	膣	zhi	月+窒	7
routong	膧	tong	肉+童	1
yuetong	膧	tong	月+童	1
roupeng	膨	peng	肉+彭	91
yuepeng	膨	peng	月+彭	91
rouer	腻	ni	肉+贰	1055
yueer	腻	ni	月+贰	1055
rouchi	膪	chuai	肉+啻	1
yuechi	膪	chuai	月+啻	1
rouliao	膫	liao	肉+尞	1
yueliao	膫	liao	月+尞	1
roucui	膬	cui	肉+毳	1
yuecui	膬	cui	月+毳	1
roufan	膰	fan	肉+番	1
yuefan	膰	fan	月+番	1
roujiao	膲	jiao	肉+焦	2
yuejiao	膲	jiao	月+焦	2
roushan	膳	shan	肉+善	116
yueshan	膳	shan	月+善	116
roucui	膵	cui	肉+萃	1
yuecui	膵	cui	月+萃	1
guangrenzhuirou	膺	ying	广+人+隹+肉	42
guangrenzhuiyue	膺	ying	广+人+隹+月	42
guangsuirou	膺	ying	广+倠+肉	42
roudan	膻	shan	肉+亶	43
yuedan	膻	shan	月+亶	43
roudan	胆	dan	肉+旦	1035
yuedan	胆	dan	月+旦	1035
rouhui	脍	kuai	肉+会	24
yuehui	脍	kuai	月+会	24
rounong	脓	nong	肉+农	261
yuenong	脓	nong	月+农	261
roudian	臀	tun	肉+殿	369
yuedian	臀	tun	月+殿	369
roulian	臁	lian	肉+廉	8
yuelian	臁	lian	月+廉	8
roubi	臂	bi	肉+辟	655
yuebi	臂	bi	月+辟	655
rouyong	臃	yong	肉+雍	11
yueyong	臃	yong	月+雍	11
rouju	臄	jue	肉+豦	1
yueju	臄	jue	月+豦	1
roushu	臅	chu	肉+蜀	1
yueshu	臅	chu	月+蜀	1
rouyi	臆	yi	肉+意	32
yueyi	臆	yi	月+意	32
roujuan	臇	juan	肉+雋	1
yuejuan	臇	juan	月+雋	1
rouge	臈	la	肉+葛	2
yuege	臈	la	月+葛	2
rouqian	脸	lian	肉+佥	7322
yueqian	脸	lian	月+佥	7322
rouzao	臊	sao	肉+喿	61
yuezao	臊	sao	月+喿	61
rougu	臌	gu	肉+鼓	22
yuegu	臌	gu	月+鼓	22
rouqi	脐	qi	肉+齐	161
yueqi	脐	qi	月+齐	161
roubin	膑	bin	肉+宾	15
yuebin	膑	bin	月+宾	15
rouxun	臐	xun	肉+熏	0
yuexun	臐	xun	月+熏	0
rouxu	臑	nao	肉+需	2
yuexu	臑	nao	月+需	2
rouzhuang	脏	zang	肉+庄	1786
yuezhuang	脏	zang	月+庄	1786
roupao	臕	biao	肉+麃	0
yuepao	臕	biao	月+麃	0
rouxi	腊	la	肉+昔	158
yuexi	腊	la	月+昔	158
rouyan	臙	yan	肉+燕	2
yueyan	臙	yan	月+燕	2
roulu	胪	lu	肉+卢	11
yuelu	胪	lu	月+卢	11
rouhuo	臛	huo	肉+霍	2
yuehuo	臛	huo	月+霍	2
wangkouyueguofan	臝	luo	亡+口+月+果+凡	1
rouqu	臞	qu	肉+瞿	2
yuequ	臞	qu	月+瞿	2
yirou	脔	luan	亦+肉	5
juee	臣	chen	巨+丨+丨	1390
judiandian	臣	chen	巨+丶+丶	1390
chenbu	卧	wo	臣+卜	639
panwuchen	臧	zang	爿+戊+臣	227
eepieyidiankoue	临	lin	丨+丨+丿+一+丶+口+丨	1838
dianmu	自	zi	丶+目	14405
zimu	臬	nie	自+木	10
ziquan	臭	chou	自+犬	2596
niewei	臲	nie	臬+危	1
yisitu	至	zhi	一+厶+土	17782
zhifan	致	zhi	至+攵	2826
shigezhi	臷	zhi	十+戈+至	2
tugezhi	臷	zhi	土+戈+至	2
zhizhi	臸	zhi	至+至	3
zhicheng	臹	xiu	至+成	0
zhiqin	臻	zhen	至+秦	339
pieeyixue	臼	jiu	丿+丨+一+彐	72
jiuren	臾	yu	臼+人	6
qianjiu	臿	cha	千+臼	2
ganjiu	臿	cha	干+臼	2
zhuajiu	舀	yao	爪+臼	127
fuyijiu	舂	chong	夫+一+臼	33
jiubaohuo	舄	xi	臼+勹+火	17
jiunan	舅	jiu	臼+男	250
xingere	举	ju	兴+二+丨	2164
eri	旧	jiu	丨+日	5456
qiankou	舌	she	千+口	875
sheshi	舐	shi	舌+氏	34
sheran	舑	tian	舌+冉	1
sheyu	舒	shu	舍+予	1693
shetian	舔	tian	舌+忝	1418
sheyan	舕	tan	舌+炎	1
jinfu	铺	pu	金+甫	1930
jinjinfu	铺	pu	金+金+甫	1930
rensheguan	舘	guan	人+舌+官	3
xixie	舛	chuan	夕+匸+丨	59
pieyixiyichuan	舞	wu	丿+一+卌+一+舛	3233
pieyiyieeeeyichuan	舞	wu	丿+一+一+丨+丨+丨+丨+一+舛	3233
dianjiongyidiandian	舟	zhou	丶+冂+一+丶+丶	894
dianjiongyidiane	舟	zhou	丶+冂+一+丶+丨	894
zhoudao	舠	dao	舟+刀	1
zhougong	舡	chuan	舟+工	3
zhoushan	舢	shan	舟+山	3
zhouba	舥	pa	舟+巴	1
zhoufan	舨	ban	舟+反	3
zhougong	舩	fan	舟+公	0
zhoukang	航	hang	舟+亢	1145
zhoufang	舫	fang	舟+方	84
zhoushu	般	ban	舟+殳	4577
zhoubi	舭	bi	舟+比	1
zhouzhong	舯	zhong	舟+中	4
zhouling	舲	ling	舟+令	8
zhouyou	舳	zhu	舟+由	5
zhouzha	舴	ze	舟+乍	6
zhouta	舵	duo	舟+它	132
zhoubai	舶	bo	舟+白	70
zhouxuan	舷	xian	舟+玄	72
zhouke	舸	ge	舟+可	78
zhoubakou	船	chuan	舟+八+口	4132
zhoujia	舺	xia	舟+甲	2
zhougong	舼	qiong	舟+共	1
zhouxi	舾	xi	舟+西	9
zhoufu	艀	fu	舟+孚	0
zhoupang	艂	feng	舟+夆	0
zhouxiao	艄	shao	舟+肖	5
zhouyu	艅	yu	舟+余	1
zhouting	艇	ting	舟+廷	277
zhouyi	艉	wei	舟+尾	9
zhoumeng	艋	meng	舟+孟	9
zhouhuang	艎	huang	舟+皇	1
zhoushou	艏	shou	舟+首	14
zhouxiongbaxi	艐	zong	舟+凶+八+夕	1
zhouxiongbadong	艐	zong	舟+凶+八+夂	1
zhoubian	艑	bian	舟+扁	1
zhoumao	艒	mu	舟+冒	0
zhoupang	艕	bang	舟+旁	0
zhoucha	艖	cha	舟+差	0
zhouyi	艗	yi	舟+益	0
zhousou	艘	sou	舟+叟	630
zhoucang	舱	cang	舟+仓	587
zhoucao	艚	cao	舟+曹	4
zhouyao	艞	yao	舟+筄	1
zhoutong	艟	chong	舟+童	5
zhouyi	舣	yi	舟+义	10
zhoujian	舰	jian	舟+见	620
zhoumeng	艨	meng	舟+蒙	3
zhoulu	舻	lu	舟+卢	13
zhouchan	艬	chan	舟+毚	0
diangen	良	liang	丶+艮	2770
yougen	艰	jian	又+艮	104
daoba	色	se	刀+巴	7601
fuse	艴	fu	弗+色	5
bingse	艵	ping	并+色	0
fengse	艳	yan	丰+色	1481
shanshan	艸	cao	山+山	6
yiee	艹	cao	一+丨+丨	231
caoding	艼	ting	草+丁	1
caojiu	艽	jiao	草+九	6
caoyi	艾	ai	草+乂	2586
caonai	艿	nai	草+乃	9
caodao	芀	tiao	草+刀	0
caofan	芃	peng	草+凡	33
caowan	芄	wan	草+丸	7
caoyi	芅	yi	草+弋	0
caoqian	芊	qian	草+千	88
caoyu	芋	yu	草+于	109
caoshao	芍	shao	草+勺	60
caogong	芎	xiong	草+弓	12
caotu	芏	du	草+土	9
caoxia	芐	xia	草+下	19
caoji	芑	qi	草+己	8
caowang	芒	mang	草+亡	467
caozi	芓	zi	草+子	2
caobi	芘	bi	草+比	14
caofu	芙	fu	草+夫	351
caotun	芚	tun	草+屯	0
caoyin	芛	wei	草+尹	1
caozhi	芝	zhi	草+之	1009
caoqi	芞	qi	草+气	1
caoshu	芟	shan	草+殳	8
caowen	芠	wen	草+文	43
caoqian	芡	qian	草+欠	55
caoren	芢	ren	草+仁	3
caobu	芣	fu	草+不	20
caokong	芤	kou	草+孔	8
caojie	芥	jie	草+介	66
caoyu	芧	zhu	草+予	2
caoji	芨	ji	草+及	16
caojin	芩	qin	草+今	40
caoshi	芪	qi	草+氏	31
caoyuan	芫	yan	草+元	20
caofen	芬	fen	草+分	1301
caoba	芭	ba	草+巴	284
caonei	芮	rui	草+內	202
caoxin	芯	xin	草+心	1078
caozhi	芰	ji	草+支	13
caohua	花	hua	草+化	23744
caofang	芳	fang	草+方	2403
caowu	芴	wu	草+勿	11
caoguai	芵	jue	草+夬	2
caogou	芶	gou	草+勾	4
caozhi	芷	zhi	草+止	306
caoyun	芸	yun	草+云	743
caojin	芹	qin	草+斤	290
caoyao	芺	ao	草+夭	3
caomao	芼	mao	草+毛	2
caoya	芽	ya	草+牙	600
caopo	芾	fei	草+巿	15
caoreng	芿	reng	草+仍	1
caokang	苀	hang	草+亢	1
caohuo	苂	yin	草+火	1
caoyou	苃	you	草+友	2
caobian	苄	bian	草+卞	49
caoyi	苅	yi	草+刈	3
caoe	苊	e	草+厄	7
caoyuan	苑	yuan	草+夗	1349
caoran	苒	ran	草+冉	64
caoling	苓	ling	草+令	131
caotai	苔	tai	草+台	392
caozhao	苕	tiao	草+召	42
caoyou	苖	di	草+由	1
caotian	苗	miao	草+田	1723
caoli	苙	li	草+立	3
caoke	苛	ke	草+可	119
caomu	苜	mu	草+目	19
caobao	苞	bao	草+包	200
caoju	苟	gou	草+句	290
caomin	苠	min	草+民	5
caoyi	苡	yi	草+以	40
caoju	苣	ju	草+巨	16
caopi	苤	pie	草+丕	12
caoyou	若	ruo	草+右	11227
caogu	苦	ku	草+古	5038
caobaoyi	苎	zhu	草+宀+一	21
caoni	苨	ni	草+尼	3
caobing	苪	bing	草+丙	1
caozhan	苫	shan	草+占	28
caoqiu	苬	xiu	草+囚	1
caoyou	苭	yao	草+幼	0
caoben	苯	ben	草+本	639
caohong	苰	hong	草+弘	12
caoyang	英	ying	草+央	4588
caozha	苲	zha	草+乍	1
caodong	苳	dong	草+冬	2
caoqie	苴	ju	草+且	33
caoshi	苵	die	草+失	0
caomi	苶	nie	草+尒	2
caogan	苷	gan	草+甘	161
caomu	苺	mei	草+母	2
caofu	苻	fu	草+付	34
caogua	苽	gua	草+瓜	2
caobi	苾	bi	草+必	10
caofu	茀	fu	草+弗	15
caochu	茁	zhuo	草+出	24
caowu	茂	mao	草+戊	933
caojia	茄	jia	草+加	231
caomao	茅	mao	草+矛	449
caomao	茆	mao	草+卯	28
caoba	茇	ba	草+犮	17
caoci	茈	zi	草+此	6
caomo	茉	mo	草+末	112
caoshi	茌	chi	草+仕	14
caoju	茍	ji	草+句	5
caoge	茖	luo	草+各	3
caoming	茗	ming	草+名	353
caoli	茘	li	草+刕	1
caorong	茙	rong	草+戎	0
caoyin	茚	yin	草+印	13
caogen	茛	gen	草+艮	6
caoxi	茜	qian	草+西	389
caochen	茞	chen	草+臣	1
caoxiu	茠	xiu	草+休	3
caolie	茢	lie	草+列	1
caoduo	茤	ji	草+多	4
caogui	茥	gui	草+圭	0
caoci	茦	ci	草+朿	0
caoci	茨	ci	草+次	456
caohou	茩	hou	草+后	1
caoguang	茪	guang	草+光	1
caoshuiwang	茫	mang	草+水+亡	124
caozai	茬	cha	草+在	272
caojiao	茭	jiao	草+交	16
caofu	茯	fu	草+伏	11
caozhu	茱	zhu	草+朱	29
caojiang	茳	jiang	草+江	8
caohui	茴	hui	草+回	47
caoyin	茵	yin	草+因	348
caorenyixiao	茶	cha	草+人+一+小	4823
caofa	茷	pei	草+伐	1
caoer	茸	rong	草+耳	142
caoru	茹	ru	草+如	574
caochong	茺	chong	草+充	4
caocao	茻	mu	艸+艸	1
caotong	茼	tong	草+同	9
caogong	茿	zhu	草+巩	1
caoxun	荀	xun	草+旬	137
caogen	荁	huan	草+亘	1
caokua	荂	fu	草+夸	1
caoquan	荃	quan	草+全	189
caohai	荄	gai	草+亥	2
caohe	荅	ta	草+合	3
caoxing	荇	xing	草+行	47
caochuan	荈	chuan	草+舛	14
caozao	草	cao	草+早	7871
jingdao	荆	jing	井+刀	408
caoer	荋	er	草+而	1
caoan	荌	an	草+安	2
caoshou	荍	qiao	草+收	2
caozhi	荎	chi	草+至	1
caoren	荏	ren	草+任	21
caoyi	荑	yi	草+夷	12
caohuang	荒	huang	草+巟	652
caobing	荓	ping	草+并	1
caoxie	荔	li	草+劦	153
caolao	荖	lao	草+老	4
guangtu	庄	zhuang	广+土	3153
caodou	荳	dou	草+豆	2
caofu	荴	fu	草+扶	0
caoren	荵	ren	草+忍	1
caoyin	荶	yin	草+吟	1
caohe	荷	he	草+何	1265
caobei	荸	bi	草+孛	3
caojun	荺	yun	草+均	1
caodi	荻	di	草+狄	150
caoyu	荼	tu	草+余	150
caotuo	荽	sui	草+妥	5
caoqun	荾	sui	草+夋	1
caocheng	荿	cheng	草+成	2
caowu	莁	wu	草+巫	1
caoxi	莃	xi	草+希	38
caofu	莆	pu	草+甫	51
caozhu	莇	zhu	草+助	1
caomei	莈	mo	草+沒	12
caoli	莉	li	草+利	1093
caozuo	莋	zuo	草+作	6
caodui	莌	tuo	草+兑	1
caoqiu	莍	qiu	草+求	1
caosha	莎	sha	草+沙	341
caochao	莏	suo	草+抄	1
caoshen	莐	chen	草+沈	1
caolv	莒	ju	草+吕	30
caomei	莓	mei	草+每	94
caojiong	莔	xi	草+囧	31
caoxing	莕	xing	草+杏	1
caosheng	茎	jing	草+圣	417
caoxin	莘	xin	草+辛	119
caojun	莙	jun	草+君	2
caoyan	莚	yan	草+延	1
caoting	莛	ting	草+廷	9
caoyou	莜	you	草+攸	41
caozuo	莝	cuo	草+坐	1
caowan	莞	guan	草+完	147
caojin	莟	han	草+今	0
caoxiu	莠	you	草+秀	14
caojia	荚	jia	草+夹	70
caowang	莣	wang	草+忘	11
caoyou	莤	you	草+酉	2
caoniu	莥	rou	草+狃	0
caoxiao	莦	xiao	草+肖	1
caojian	苋	xian	草+见	22
caoliang	莨	lang	草+良	12
caofu	莩	piao	草+孚	2
caowo	莪	e	草+我	431
caorida	莫	mo	草+日+大	4509
caoyueda	莫	mo	艹+曰+大	4509
caonan	莮	nan	草+男	6
caomu	莯	mu	草+沐	3
caokan	莰	kan	草+坎	4
caoci	莿	ci	草+刺	1
caowan	菀	wan	草+宛	41
caoqing	菁	jing	草+青	356
caode	菂	di	草+的	33
caoju	菃	qu	草+洰	0
caoguan	菅	jian	草+官	33
caoqu	菆	zou	草+取	1
caogu	菇	gu	草+姑	252
caola	菈	la	草+拉	28
caolu	菉	lu	草+彔	3
caoju	菊	ju	草+匊	1046
caobaomi	菊	ju	草+勹+米	1046
caowei	菋	wei	草+味	6
caoqun	菌	jun	草+囷	1152
caokun	菎	kun	草+昆	1
caohe	菏	he	草+河	28
caozai	菑	zi	草+甾	7
caofu	菔	fu	草+服	5
caochang	菖	chang	草+昌	9
caochou	菗	chou	草+抽	2
caosong	菘	song	草+松	31
caochui	菙	chui	草+垂	0
caocai	菜	cai	草+采	7620
caoba	菝	ba	草+犮	2
caohebaopie	菞	li	草+禾+勹+丿	1
caotu	菟	tu	草+兔	33
caobo	菠	bo	草+波	30
caohan	菡	han	草+函	94
caobao	菢	bao	草+抱	25
caojuan	菤	juan	草+卷	1
caoxi	菥	xi	草+析	7
caodi	菧	di	草+底	1
caoqie	菨	sha	草+妾	0
caodang	菪	dang	草+宕	6
caozhao	菬	zhao	草+沼	0
caogeng	菮	geng	草+庚	0
huashi	华	hua	化+十	7045
caogu	菰	gu	草+孤	22
caoling	菱	ling	草+夌	343
caofei	菲	fei	草+非	1773
caojin	菳	qin	草+金	1
caoyan	菴	yan	草+奄	5
caowang	菵	wang	草+罔	1
caofeng	菶	beng	草+奉	1
caozhou	菷	zhou	草+帚	0
caoju	菹	zu	草+沮	13
caojian	菺	jian	草+肩	1
caolin	菻	lin	草+林	2
caoyan	菼	tan	草+炎	3
caoshu	菽	shu	草+叔	27
caotian	菾	tian	草+忝	1
caodao	菿	dao	草+到	18
caoqi	萁	qi	草+其	22
caozu	萃	cui	草+卒	124
caotao	萄	tao	草+匋	27
caobei	萆	bi	草+卑	4
caochang	苌	chang	草+长	29
caofei	萉	fu	草+肥	1
caolai	莱	lai	草+来	1188
caoqi	萋	qi	草+妻	9
caoming	萌	meng	草+明	1004
caoshuiping	萍	ping	草+水+平	1274
caowei	萎	wei	草+委	140
caoqie	萐	sha	草+疌	0
caoyan	萒	yan	草+兖	0
caoyi	萓	yi	草+宜	0
caoqi	荠	qi	草+齐	13
caonai	萘	nai	草+奈	72
caotie	萜	tie	草+帖	37
caopeng	萠	meng	草+朋	2
caoqiu	萩	qiu	草+秋	13
caoke	萪	ke	草+科	1
caoxiang	萫	xiang	草+香	2
caoyu	萭	yu	草+禹	2
caojian	萰	lian	草+柬	0
caoxuan	萱	xuan	草+宣	370
caoyuan	萲	xuan	草+爰	0
caonan	萳	nan	草+南	1
caoguo	莴	wo	草+呙	7
caochun	萶	chun	草+春	1
caoxiao	萷	xiao	草+削	1
caoyu	萸	yu	草+臾	28
caobian	萹	bian	草+扁	1
caomao	萺	mu	草+冒	1
caoyin	萻	an	草+音	1
caoe	萼	e	草+咢	72
caoluo	落	luo	草+洛	5191
caohuo	萿	kuo	草+活	4
caokuo	葀	kuo	草+括	0
caomian	葂	mian	草+勉	0
caozuo	葃	zuo	草+昨	2
caozuo	葄	zuo	草+胙	1
caozu	葅	zu	草+俎	1
caobao	葆	bao	草+保	167
caorou	葇	rou	草+柔	3
caoxi	葈	xi	草+枲	0
taimu	葈	xi	苔+木	0
koushi	叶	ye	口+十	6660
caoqu	葋	qu	草+朐	0
caojian	葌	jian	草+姦	0
caolv	葎	lv	草+律	2
caopen	葐	pen	草+盆	0
fenmin	葐	pen	芬+皿	0
caofeng	葑	feng	草+封	22
caohong	荭	hong	草+红	16
caohou	葔	hou	草+侯	2
caotu	葖	tu	草+突	1
yangpiemu	着	zhe	羊+丿+目	87757
caozhe	著	zhu	草+者	3225
caoxiang	葙	xiang	草+相	15
caoshen	葚	ren	草+甚	7
caohe	葛	ge	草+曷	1383
caoqi	葜	qia	草+契	7
caomi	葞	mi	草+弭	0
caohuang	葟	huang	草+皇	0
caoqin	葠	shen	草+侵	1
caopu	葡	pu	草+匍	174
caozhong	董	dong	草+重	2494
caozhou	荮	zhou	草+纣	2
caoqian	葥	qian	草+前	1
caowei	苇	wei	草+韦	273
caobo	葧	bo	草+勃	1
caowei	葨	wei	草+畏	0
caohu	葫	hu	草+胡	25
caoduan	葮	duan	草+段	2
caoyue	药	yao	草+约	7930
caojun	葰	suo	草+俊	5
caowei	葳	wei	草+威	62
caoxian	葴	zhen	草+咸	1
caogui	葵	kui	草+癸	397
caoting	葶	ting	草+亭	40
caojun	荤	hun	草+军	453
caosi	葸	xi	草+思	13
caoshi	葹	shi	草+施	1
caoqi	葺	qi	草+咠	25
caokouer	葺	qi	草+口+耳	25
caoyao	葽	yao	草+要	17
caoyuan	葾	yuan	草+怨	1
yuanxin	葾	yuan	苑+心	1
caodi	蒂	di	草+帝	885
caoguan	蒄	guan	草+冠	2
caogongnv	蒆	xue	草+巩+女	0
caojie	蒈	kai	草+皆	11
caopai	蒎	pai	草+派	7
caogui	蒐	sou	草+鬼	3
caoyin	蒑	yin	草+殷	0
caochun	莼	chun	草+纯	26
caoshi	莳	shi	草+时	29
caolang	蒗	lang	草+浪	4
caoru	蒘	ru	草+挐	0
rushou	蒘	ru	茹+手	0
caoli	蒚	li	草+鬲	0
caoque	蒛	que	草+缺	1
caoshishi	蒜	suan	草+示+示	453
caoyuan	蒝	yuan	草+原	3
caowei	莅	li	草+位	43
caoliju	蒟	ju	草+立+句	1
caoxi	蒠	xi	草+息	0
caopang	蒡	bang	草+旁	3
caochu	蒢	chu	草+除	2
caotu	蒤	tu	草+涂	1
caowuzhan	蒧	dian	草+戊+占	1
caoqian	蒨	qian	草+倩	7
caozu	蒩	zu	草+租	1
caopo	蒪	po	草+尃	1
caocha	蒫	cuo	草+差	1
caoyuan	蒬	yuan	草+冤	0
caochu	蒭	chu	草+芻	1
mengdao	蒯	kuai	萠+刀	55
caoban	蒰	pan	草+般	1
caobu	蒱	pu	草+捕	1
caopu	蒲	pu	草+浦	557
caoshuo	蒴	shuo	草+朔	6
caozheng	蒸	zheng	草+烝	1404
caojian	蒹	jian	草+兼	14
caoji	蒺	ji	草+疾	3
caoruo	蒻	ruo	草+弱	2
caocang	苍	cang	草+仓	867
caoen	蒽	en	草+恩	137
caogao	蒿	hao	草+高	144
caosun	荪	sun	草+孙	75
caoqin	蓁	zhen	草+秦	24
caoming	蓂	mi	草+冥	1
caochu	蓄	xu	草+畜	366
caoliu	蓅	liu	草+流	11
caoxi	蓆	xi	草+席	1
caogu	蓇	gu	草+骨	1
caorong	蓉	rong	草+容	788
caoweng	蓊	weng	草+翁	8
caoyangmin	盖	gai	草+羊+皿	4231
caocuo	蓌	cuo	草+夎	1
cuosui	蓌	cuo	莝+夊	1
caoqi	蓍	shi	草+耆	15
caotang	蓎	tang	草+唐	0
caoguagua	蓏	luo	草+瓜+瓜	1
caoru	蓐	ru	草+辱	11
caoshuai	蓑	suo	草+衰	51
caobei	蓓	bei	草+倍	163
caogao	蓔	zhuo	草+羔	0
caoxinbi	蓖	bi	草+囟+比	14
caotu	蓗	zong	草+徒	1
caoxiu	蓚	tiao	草+修	1
caotiao	蓧	diao	草+條	2
caoyouyue	蓨	tiao	草+攸+月	1
caotong	蓪	tong	草+通	0
caozhu	蓫	zhu	草+逐	1
caofeng	蓬	peng	草+逢	402
caolian	莲	lian	草+连	1431
caocong	苁	cong	草+从	10
caoxi	蓰	xi	草+徙	4
caoping	蓱	ping	草+洴	1
caojin	蓳	jin	草+堇	1
caowei	蓶	wei	草+唯	2
caotui	蓷	tui	草+推	2
caoyu	蓹	yu	草+御	0
caolu	蓼	liao	草+翏	49
caobi	荜	bi	草+毕	47
caosu	蓿	xu	草+宿	6
caobu	蔀	bu	草+部	2
caolei	蔂	lei	草+累	2
caoling	蔆	ling	草+淩	1
caoji	蔇	xi	草+既	0
caopiao	蔈	piao	草+票	0
caohan	蔊	han	草+焊	1
caoshu	蔋	di	草+淑	1
caosou	蔌	su	草+欶	8
caolu	蔍	lu	草+鹿	1
caoshang	蔏	shang	草+商	0
caowangshu	蔑	mie	草+网+戍	60
caoxun	蔒	xun	草+焄	1
caoman	蔓	man	草+曼	149
caoshu	蔗	zhe	草+庶	100
caoxuan	蔙	xuan	草+旋	0
caowei	蔚	wei	草+尉	381
caoao	蔜	ao	草+敖	0
caomi	蔝	mi	草+眯	1
caolou	蒌	lou	草+娄	24
caozu	蔟	cu	草+族	15
caozhong	蔠	zhong	草+終	3
caoji	蔡	cai	草+祭	2526
caojiang	蒋	jiang	草+将	2451
caomi	蔤	mi	草+密	1
caocong	葱	cong	草+怱	869
caoniao	茑	niao	草+鸟	33
caohui	蔧	hui	草+彗	1
caoquan	蔨	jun	草+圈	1
caoyin	蔩	yin	草+寅	1
caoyan	蔫	nian	草+焉	148
caoshu	蔬	shu	草+疏	65
caoyin	荫	yin	草+阴	304
caohu	蔰	hu	草+扈	0
caoyuechen	蔵	zang	草+戉+臣	8
caodou	蔸	dou	草+兜	41
caokou	蔻	kou	草+寇	48
caobi	蔽	bi	草+敝	122
limu	蔾	li	菞+木	1
caoji	蕀	ji	草+棘	2
caoxun	荨	qian	草+寻	14
caofan	蕃	fan	草+番	97
caoyu	蕅	ou	草+湡	3
caowubei	蒇	chan	草+戊+贝	22
caoqin	蕈	xun	草+覃	30
caojiao	蕉	jiao	草+焦	139
